"BehaviorSpace results (NetLogo 6.1.1)"
"ethnicity bias learning - github version.nlogo"
"sensitivity_to_initial_bias"
"04/19/2022 17:36:52:235 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","25","0","9"
"[run number]","spatial?","random-pairing","mr_learning_strategy","conditional_strategies?","initial_proportion_ethnic_learning","plays_per_learn","mr_strategy","[step]","success?","collapse?"
"487","false","0.2","0","false","0.1","1","0","14","false","true"
"485","false","0.2","0","false","0.1","1","0","22","false","true"
"488","false","0.2","0","false","0.1","1","0","17","false","true"
"490","false","0.2","0","false","0.1","1","0","16","false","true"
"489","false","0.2","0","false","0.1","1","0","17","false","true"
"491","false","0.2","0","false","0.1","1","0","18","false","true"
"492","false","0.2","0","false","0.1","1","0","16","false","true"
"495","false","0.2","0","false","0.1","1","0","14","false","true"
"494","false","0.2","0","false","0.1","1","0","16","false","true"
"496","false","0.2","0","false","0.1","1","0","14","false","true"
"493","false","0.2","0","false","0.1","1","0","28","false","true"
"498","false","0.2","0","false","0.1","1","0","15","false","true"
"497","false","0.2","0","false","0.1","1","0","21","false","true"
"500","false","0.2","0","false","0.1","1","0","13","false","true"
"499","false","0.2","0","false","0.1","1","0","19","false","true"
"502","false","0.2","0","false","0.2","1","0","17","false","true"
"504","false","0.2","0","false","0.2","1","0","15","false","true"
"501","false","0.2","0","false","0.2","1","0","17","false","true"
"503","false","0.2","0","false","0.2","1","0","20","false","true"
"506","false","0.2","0","false","0.2","1","0","16","false","true"
"507","false","0.2","0","false","0.2","1","0","15","false","true"
"505","false","0.2","0","false","0.2","1","0","20","false","true"
"508","false","0.2","0","false","0.2","1","0","26","false","true"
"509","false","0.2","0","false","0.2","1","0","16","false","true"
"510","false","0.2","0","false","0.2","1","0","17","false","true"
"512","false","0.2","0","false","0.2","1","0","17","false","true"
"513","false","0.2","0","false","0.2","1","0","17","false","true"
"511","false","0.2","0","false","0.2","1","0","31","false","true"
"514","false","0.2","0","false","0.2","1","0","14","false","true"
"515","false","0.2","0","false","0.2","1","0","17","false","true"
"516","false","0.2","0","false","0.2","1","0","16","false","true"
"518","false","0.2","0","false","0.2","1","0","14","false","true"
"517","false","0.2","0","false","0.2","1","0","19","false","true"
"522","false","0.2","0","false","0.2","1","0","15","false","true"
"519","false","0.2","0","false","0.2","1","0","22","false","true"
"520","false","0.2","0","false","0.2","1","0","22","false","true"
"521","false","0.2","0","false","0.2","1","0","26","false","true"
"525","false","0.2","0","false","0.2","1","0","20","false","true"
"524","false","0.2","0","false","0.2","1","0","26","false","true"
"526","false","0.2","0","false","0.2","1","0","17","false","true"
"528","false","0.2","0","false","0.2","1","0","18","false","true"
"529","false","0.2","0","false","0.2","1","0","22","false","true"
"527","false","0.2","0","false","0.2","1","0","33","false","true"
"530","false","0.2","0","false","0.2","1","0","19","false","true"
"532","false","0.2","0","false","0.2","1","0","16","false","true"
"531","false","0.2","0","false","0.2","1","0","25","false","true"
"533","false","0.2","0","false","0.2","1","0","27","false","true"
"534","false","0.2","0","false","0.2","1","0","21","false","true"
"535","false","0.2","0","false","0.2","1","0","20","false","true"
"536","false","0.2","0","false","0.2","1","0","17","false","true"
"537","false","0.2","0","false","0.2","1","0","20","false","true"
"540","false","0.2","0","false","0.2","1","0","17","false","true"
"539","false","0.2","0","false","0.2","1","0","23","false","true"
"538","false","0.2","0","false","0.2","1","0","24","false","true"
"542","false","0.2","0","false","0.2","1","0","23","false","true"
"541","false","0.2","0","false","0.2","1","0","26","false","true"
"543","false","0.2","0","false","0.2","1","0","27","false","true"
"545","false","0.2","0","false","0.2","1","0","16","false","true"
"544","false","0.2","0","false","0.2","1","0","22","false","true"
"547","false","0.2","0","false","0.2","1","0","14","false","true"
"546","false","0.2","0","false","0.2","1","0","28","false","true"
"548","false","0.2","0","false","0.2","1","0","16","false","true"
"549","false","0.2","0","false","0.2","1","0","18","false","true"
"550","false","0.2","0","false","0.2","1","0","15","false","true"
"551","false","0.2","0","false","0.2","1","0","17","false","true"
"552","false","0.2","0","false","0.2","1","0","21","false","true"
"554","false","0.2","0","false","0.2","1","0","15","false","true"
"553","false","0.2","0","false","0.2","1","0","25","false","true"
"555","false","0.2","0","false","0.2","1","0","17","false","true"
"556","false","0.2","0","false","0.2","1","0","18","false","true"
"558","false","0.2","0","false","0.2","1","0","16","false","true"
"559","false","0.2","0","false","0.2","1","0","18","false","true"
"557","false","0.2","0","false","0.2","1","0","21","false","true"
"560","false","0.2","0","false","0.2","1","0","23","false","true"
"562","false","0.2","0","false","0.2","1","0","17","false","true"
"561","false","0.2","0","false","0.2","1","0","21","false","true"
"565","false","0.2","0","false","0.2","1","0","17","false","true"
"563","false","0.2","0","false","0.2","1","0","23","false","true"
"564","false","0.2","0","false","0.2","1","0","21","false","true"
"566","false","0.2","0","false","0.2","1","0","15","false","true"
"567","false","0.2","0","false","0.2","1","0","13","false","true"
"568","false","0.2","0","false","0.2","1","0","17","false","true"
"569","false","0.2","0","false","0.2","1","0","17","false","true"
"570","false","0.2","0","false","0.2","1","0","24","false","true"
"571","false","0.2","0","false","0.2","1","0","18","false","true"
"572","false","0.2","0","false","0.2","1","0","21","false","true"
"573","false","0.2","0","false","0.2","1","0","25","false","true"
"574","false","0.2","0","false","0.2","1","0","18","false","true"
"575","false","0.2","0","false","0.2","1","0","14","false","true"
"576","false","0.2","0","false","0.2","1","0","15","false","true"
"578","false","0.2","0","false","0.2","1","0","25","false","true"
"579","false","0.2","0","false","0.2","1","0","18","false","true"
"580","false","0.2","0","false","0.2","1","0","15","false","true"
"581","false","0.2","0","false","0.2","1","0","17","false","true"
"577","false","0.2","0","false","0.2","1","0","53","false","true"
"582","false","0.2","0","false","0.2","1","0","21","false","true"
"583","false","0.2","0","false","0.2","1","0","15","false","true"
"585","false","0.2","0","false","0.2","1","0","18","false","true"
"584","false","0.2","0","false","0.2","1","0","24","false","true"
"587","false","0.2","0","false","0.2","1","0","17","false","true"
"588","false","0.2","0","false","0.2","1","0","16","false","true"
"589","false","0.2","0","false","0.2","1","0","22","false","true"
"590","false","0.2","0","false","0.2","1","0","17","false","true"
"523","false","0.2","0","false","0.2","1","0","511","true","false"
"591","false","0.2","0","false","0.2","1","0","22","false","true"
"592","false","0.2","0","false","0.2","1","0","19","false","true"
"593","false","0.2","0","false","0.2","1","0","21","false","true"
"594","false","0.2","0","false","0.2","1","0","21","false","true"
"595","false","0.2","0","false","0.2","1","0","20","false","true"
"597","false","0.2","0","false","0.2","1","0","21","false","true"
"596","false","0.2","0","false","0.2","1","0","48","false","true"
"599","false","0.2","0","false","0.2","1","0","18","false","true"
"598","false","0.2","0","false","0.2","1","0","34","false","true"
"600","false","0.2","0","false","0.2","1","0","17","false","true"
"602","false","0.2","0","false","0.2","1","0","16","false","true"
"601","false","0.2","0","false","0.2","1","0","24","false","true"
"603","false","0.2","0","false","0.2","1","0","21","false","true"
"605","false","0.2","0","false","0.2","1","0","15","false","true"
"606","false","0.2","0","false","0.2","1","0","14","false","true"
"604","false","0.2","0","false","0.2","1","0","26","false","true"
"607","false","0.2","0","false","0.2","1","0","22","false","true"
"608","false","0.2","0","false","0.2","1","0","14","false","true"
"609","false","0.2","0","false","0.2","1","0","22","false","true"
"611","false","0.2","0","false","0.2","1","0","24","false","true"
"610","false","0.2","0","false","0.2","1","0","26","false","true"
"612","false","0.2","0","false","0.2","1","0","27","false","true"
"613","false","0.2","0","false","0.2","1","0","22","false","true"
"614","false","0.2","0","false","0.2","1","0","24","false","true"
"616","false","0.2","0","false","0.2","1","0","15","false","true"
"617","false","0.2","0","false","0.2","1","0","19","false","true"
"618","false","0.2","0","false","0.2","1","0","18","false","true"
"615","false","0.2","0","false","0.2","1","0","41","false","true"
"619","false","0.2","0","false","0.2","1","0","17","false","true"
"620","false","0.2","0","false","0.2","1","0","19","false","true"
"621","false","0.2","0","false","0.2","1","0","16","false","true"
"624","false","0.2","0","false","0.2","1","0","15","false","true"
"623","false","0.2","0","false","0.2","1","0","22","false","true"
"622","false","0.2","0","false","0.2","1","0","44","false","true"
"625","false","0.2","0","false","0.2","1","0","19","false","true"
"586","false","0.2","0","false","0.2","1","0","377","true","false"
"626","false","0.2","0","false","0.2","1","0","17","false","true"
"627","false","0.2","0","false","0.2","1","0","24","false","true"
"628","false","0.2","0","false","0.2","1","0","20","false","true"
"629","false","0.2","0","false","0.2","1","0","21","false","true"
"630","false","0.2","0","false","0.2","1","0","24","false","true"
"633","false","0.2","0","false","0.2","1","0","15","false","true"
"632","false","0.2","0","false","0.2","1","0","25","false","true"
"634","false","0.2","0","false","0.2","1","0","21","false","true"
"635","false","0.2","0","false","0.2","1","0","15","false","true"
"631","false","0.2","0","false","0.2","1","0","48","false","true"
"637","false","0.2","0","false","0.2","1","0","26","false","true"
"638","false","0.2","0","false","0.2","1","0","21","false","true"
"639","false","0.2","0","false","0.2","1","0","20","false","true"
"641","false","0.2","0","false","0.2","1","0","17","false","true"
"640","false","0.2","0","false","0.2","1","0","24","false","true"
"643","false","0.2","0","false","0.2","1","0","18","false","true"
"644","false","0.2","0","false","0.2","1","0","21","false","true"
"636","false","0.2","0","false","0.2","1","0","75","false","true"
"642","false","0.2","0","false","0.2","1","0","43","false","true"
"648","false","0.2","0","false","0.2","1","0","17","false","true"
"647","false","0.2","0","false","0.2","1","0","22","false","true"
"646","false","0.2","0","false","0.2","1","0","30","false","true"
"650","false","0.2","0","false","0.2","1","0","17","false","true"
"649","false","0.2","0","false","0.2","1","0","23","false","true"
"651","false","0.2","0","false","0.2","1","0","29","false","true"
"652","false","0.2","0","false","0.2","1","0","18","false","true"
"653","false","0.2","0","false","0.2","1","0","26","false","true"
"654","false","0.2","0","false","0.2","1","0","18","false","true"
"655","false","0.2","0","false","0.2","1","0","18","false","true"
"657","false","0.2","0","false","0.2","1","0","17","false","true"
"656","false","0.2","0","false","0.2","1","0","19","false","true"
"659","false","0.2","0","false","0.2","1","0","17","false","true"
"658","false","0.2","0","false","0.2","1","0","26","false","true"
"660","false","0.2","0","false","0.2","1","0","17","false","true"
"662","false","0.2","0","false","0.2","1","0","17","false","true"
"661","false","0.2","0","false","0.2","1","0","21","false","true"
"663","false","0.2","0","false","0.2","1","0","22","false","true"
"664","false","0.2","0","false","0.2","1","0","22","false","true"
"666","false","0.2","0","false","0.2","1","0","34","false","true"
"667","false","0.2","0","false","0.2","1","0","21","false","true"
"665","false","0.2","0","false","0.2","1","0","51","false","true"
"669","false","0.2","0","false","0.2","1","0","16","false","true"
"670","false","0.2","0","false","0.2","1","0","18","false","true"
"668","false","0.2","0","false","0.2","1","0","31","false","true"
"671","false","0.2","0","false","0.2","1","0","17","false","true"
"672","false","0.2","0","false","0.2","1","0","24","false","true"
"674","false","0.2","0","false","0.2","1","0","16","false","true"
"673","false","0.2","0","false","0.2","1","0","39","false","true"
"675","false","0.2","0","false","0.2","1","0","18","false","true"
"676","false","0.2","0","false","0.2","1","0","22","false","true"
"678","false","0.2","0","false","0.2","1","0","18","false","true"
"677","false","0.2","0","false","0.2","1","0","20","false","true"
"679","false","0.2","0","false","0.2","1","0","17","false","true"
"681","false","0.2","0","false","0.2","1","0","17","false","true"
"680","false","0.2","0","false","0.2","1","0","19","false","true"
"682","false","0.2","0","false","0.2","1","0","16","false","true"
"683","false","0.2","0","false","0.2","1","0","16","false","true"
"684","false","0.2","0","false","0.2","1","0","15","false","true"
"685","false","0.2","0","false","0.2","1","0","16","false","true"
"687","false","0.2","0","false","0.2","1","0","16","false","true"
"688","false","0.2","0","false","0.2","1","0","17","false","true"
"686","false","0.2","0","false","0.2","1","0","35","false","true"
"689","false","0.2","0","false","0.2","1","0","24","false","true"
"690","false","0.2","0","false","0.2","1","0","22","false","true"
"691","false","0.2","0","false","0.2","1","0","18","false","true"
"692","false","0.2","0","false","0.2","1","0","14","false","true"
"695","false","0.2","0","false","0.2","1","0","18","false","true"
"693","false","0.2","0","false","0.2","1","0","21","false","true"
"694","false","0.2","0","false","0.2","1","0","22","false","true"
"698","false","0.2","0","false","0.2","1","0","14","false","true"
"696","false","0.2","0","false","0.2","1","0","22","false","true"
"697","false","0.2","0","false","0.2","1","0","20","false","true"
"700","false","0.2","0","false","0.2","1","0","17","false","true"
"699","false","0.2","0","false","0.2","1","0","22","false","true"
"701","false","0.2","0","false","0.2","1","0","24","false","true"
"702","false","0.2","0","false","0.2","1","0","18","false","true"
"703","false","0.2","0","false","0.2","1","0","15","false","true"
"704","false","0.2","0","false","0.2","1","0","16","false","true"
"706","false","0.2","0","false","0.2","1","0","14","false","true"
"705","false","0.2","0","false","0.2","1","0","18","false","true"
"707","false","0.2","0","false","0.2","1","0","19","false","true"
"708","false","0.2","0","false","0.2","1","0","16","false","true"
"709","false","0.2","0","false","0.2","1","0","18","false","true"
"711","false","0.2","0","false","0.2","1","0","15","false","true"
"710","false","0.2","0","false","0.2","1","0","22","false","true"
"712","false","0.2","0","false","0.2","1","0","25","false","true"
"713","false","0.2","0","false","0.2","1","0","21","false","true"
"714","false","0.2","0","false","0.2","1","0","16","false","true"
"715","false","0.2","0","false","0.2","1","0","17","false","true"
"717","false","0.2","0","false","0.2","1","0","15","false","true"
"716","false","0.2","0","false","0.2","1","0","26","false","true"
"719","false","0.2","0","false","0.2","1","0","13","false","true"
"718","false","0.2","0","false","0.2","1","0","31","false","true"
"720","false","0.2","0","false","0.2","1","0","32","false","true"
"721","false","0.2","0","false","0.2","1","0","24","false","true"
"722","false","0.2","0","false","0.2","1","0","20","false","true"
"723","false","0.2","0","false","0.2","1","0","16","false","true"
"724","false","0.2","0","false","0.2","1","0","17","false","true"
"725","false","0.2","0","false","0.2","1","0","23","false","true"
"726","false","0.2","0","false","0.2","1","0","19","false","true"
"729","false","0.2","0","false","0.2","1","0","16","false","true"
"728","false","0.2","0","false","0.2","1","0","37","false","true"
"730","false","0.2","0","false","0.2","1","0","22","false","true"
"731","false","0.2","0","false","0.2","1","0","25","false","true"
"732","false","0.2","0","false","0.2","1","0","25","false","true"
"733","false","0.2","0","false","0.2","1","0","19","false","true"
"734","false","0.2","0","false","0.2","1","0","20","false","true"
"735","false","0.2","0","false","0.2","1","0","16","false","true"
"737","false","0.2","0","false","0.2","1","0","19","false","true"
"736","false","0.2","0","false","0.2","1","0","26","false","true"
"738","false","0.2","0","false","0.2","1","0","19","false","true"
"739","false","0.2","0","false","0.2","1","0","17","false","true"
"645","false","0.2","0","false","0.2","1","0","873","true","false"
"740","false","0.2","0","false","0.2","1","0","22","false","true"
"742","false","0.2","0","false","0.2","1","0","14","false","true"
"741","false","0.2","0","false","0.2","1","0","30","false","true"
"743","false","0.2","0","false","0.2","1","0","19","false","true"
"745","false","0.2","0","false","0.2","1","0","19","false","true"
"746","false","0.2","0","false","0.2","1","0","20","false","true"
"744","false","0.2","0","false","0.2","1","0","32","false","true"
"747","false","0.2","0","false","0.2","1","0","19","false","true"
"749","false","0.2","0","false","0.2","1","0","12","false","true"
"748","false","0.2","0","false","0.2","1","0","26","false","true"
"750","false","0.2","0","false","0.2","1","0","26","false","true"
"751","false","0.2","0","false","0.2","1","0","21","false","true"
"752","false","0.2","0","false","0.2","1","0","17","false","true"
"753","false","0.2","0","false","0.2","1","0","18","false","true"
"755","false","0.2","0","false","0.2","1","0","23","false","true"
"754","false","0.2","0","false","0.2","1","0","33","false","true"
"757","false","0.2","0","false","0.2","1","0","16","false","true"
"756","false","0.2","0","false","0.2","1","0","35","false","true"
"758","false","0.2","0","false","0.2","1","0","21","false","true"
"759","false","0.2","0","false","0.2","1","0","15","false","true"
"760","false","0.2","0","false","0.2","1","0","20","false","true"
"761","false","0.2","0","false","0.2","1","0","24","false","true"
"762","false","0.2","0","false","0.2","1","0","19","false","true"
"763","false","0.2","0","false","0.2","1","0","25","false","true"
"764","false","0.2","0","false","0.2","1","0","21","false","true"
"765","false","0.2","0","false","0.2","1","0","23","false","true"
"766","false","0.2","0","false","0.2","1","0","16","false","true"
"767","false","0.2","0","false","0.2","1","0","16","false","true"
"768","false","0.2","0","false","0.2","1","0","14","false","true"
"769","false","0.2","0","false","0.2","1","0","13","false","true"
"770","false","0.2","0","false","0.2","1","0","17","false","true"
"772","false","0.2","0","false","0.2","1","0","18","false","true"
"771","false","0.2","0","false","0.2","1","0","29","false","true"
"774","false","0.2","0","false","0.2","1","0","23","false","true"
"775","false","0.2","0","false","0.2","1","0","22","false","true"
"773","false","0.2","0","false","0.2","1","0","53","false","true"
"777","false","0.2","0","false","0.2","1","0","19","false","true"
"778","false","0.2","0","false","0.2","1","0","16","false","true"
"776","false","0.2","0","false","0.2","1","0","38","false","true"
"779","false","0.2","0","false","0.2","1","0","20","false","true"
"780","false","0.2","0","false","0.2","1","0","14","false","true"
"782","false","0.2","0","false","0.2","1","0","18","false","true"
"781","false","0.2","0","false","0.2","1","0","26","false","true"
"783","false","0.2","0","false","0.2","1","0","27","false","true"
"784","false","0.2","0","false","0.2","1","0","18","false","true"
"785","false","0.2","0","false","0.2","1","0","20","false","true"
"786","false","0.2","0","false","0.2","1","0","23","false","true"
"787","false","0.2","0","false","0.2","1","0","20","false","true"
"727","false","0.2","0","false","0.2","1","0","564","true","false"
"789","false","0.2","0","false","0.2","1","0","19","false","true"
"790","false","0.2","0","false","0.2","1","0","20","false","true"
"791","false","0.2","0","false","0.2","1","0","13","false","true"
"788","false","0.2","0","false","0.2","1","0","42","false","true"
"792","false","0.2","0","false","0.2","1","0","15","false","true"
"793","false","0.2","0","false","0.2","1","0","18","false","true"
"796","false","0.2","0","false","0.2","1","0","18","false","true"
"795","false","0.2","0","false","0.2","1","0","23","false","true"
"794","false","0.2","0","false","0.2","1","0","40","false","true"
"799","false","0.2","0","false","0.2","1","0","21","false","true"
"797","false","0.2","0","false","0.2","1","0","31","false","true"
"798","false","0.2","0","false","0.2","1","0","24","false","true"
"800","false","0.2","0","false","0.2","1","0","15","false","true"
"801","false","0.2","0","false","0.2","1","0","16","false","true"
"802","false","0.2","0","false","0.2","1","0","16","false","true"
"805","false","0.2","0","false","0.2","1","0","12","false","true"
"804","false","0.2","0","false","0.2","1","0","16","false","true"
"803","false","0.2","0","false","0.2","1","0","29","false","true"
"808","false","0.2","0","false","0.2","1","0","13","false","true"
"806","false","0.2","0","false","0.2","1","0","34","false","true"
"810","false","0.2","0","false","0.2","1","0","16","false","true"
"809","false","0.2","0","false","0.2","1","0","30","false","true"
"811","false","0.2","0","false","0.2","1","0","15","false","true"
"807","false","0.2","0","false","0.2","1","0","38","false","true"
"812","false","0.2","0","false","0.2","1","0","14","false","true"
"814","false","0.2","0","false","0.2","1","0","26","false","true"
"816","false","0.2","0","false","0.2","1","0","19","false","true"
"815","false","0.2","0","false","0.2","1","0","29","false","true"
"813","false","0.2","0","false","0.2","1","0","37","false","true"
"817","false","0.2","0","false","0.2","1","0","18","false","true"
"818","false","0.2","0","false","0.2","1","0","17","false","true"
"819","false","0.2","0","false","0.2","1","0","17","false","true"
"820","false","0.2","0","false","0.2","1","0","21","false","true"
"821","false","0.2","0","false","0.2","1","0","15","false","true"
"823","false","0.2","0","false","0.2","1","0","20","false","true"
"824","false","0.2","0","false","0.2","1","0","17","false","true"
"822","false","0.2","0","false","0.2","1","0","23","false","true"
"825","false","0.2","0","false","0.2","1","0","18","false","true"
"826","false","0.2","0","false","0.2","1","0","20","false","true"
"828","false","0.2","0","false","0.2","1","0","23","false","true"
"827","false","0.2","0","false","0.2","1","0","27","false","true"
"829","false","0.2","0","false","0.2","1","0","25","false","true"
"830","false","0.2","0","false","0.2","1","0","18","false","true"
"831","false","0.2","0","false","0.2","1","0","18","false","true"
"833","false","0.2","0","false","0.2","1","0","16","false","true"
"834","false","0.2","0","false","0.2","1","0","19","false","true"
"836","false","0.2","0","false","0.2","1","0","16","false","true"
"835","false","0.2","0","false","0.2","1","0","20","false","true"
"837","false","0.2","0","false","0.2","1","0","14","false","true"
"840","false","0.2","0","false","0.2","1","0","16","false","true"
"839","false","0.2","0","false","0.2","1","0","20","false","true"
"842","false","0.2","0","false","0.2","1","0","14","false","true"
"841","false","0.2","0","false","0.2","1","0","25","false","true"
"843","false","0.2","0","false","0.2","1","0","17","false","true"
"845","false","0.2","0","false","0.2","1","0","18","false","true"
"846","false","0.2","0","false","0.2","1","0","13","false","true"
"838","false","0.2","0","false","0.2","1","0","99","false","true"
"847","false","0.2","0","false","0.2","1","0","17","false","true"
"848","false","0.2","0","false","0.2","1","0","22","false","true"
"849","false","0.2","0","false","0.2","1","0","16","false","true"
"850","false","0.2","0","false","0.2","1","0","18","false","true"
"851","false","0.2","0","false","0.2","1","0","23","false","true"
"852","false","0.2","0","false","0.2","1","0","26","false","true"
"854","false","0.2","0","false","0.2","1","0","17","false","true"
"853","false","0.2","0","false","0.2","1","0","29","false","true"
"856","false","0.2","0","false","0.2","1","0","15","false","true"
"855","false","0.2","0","false","0.2","1","0","21","false","true"
"857","false","0.2","0","false","0.2","1","0","24","false","true"
"858","false","0.2","0","false","0.2","1","0","28","false","true"
"859","false","0.2","0","false","0.2","1","0","19","false","true"
"860","false","0.2","0","false","0.2","1","0","16","false","true"
"861","false","0.2","0","false","0.2","1","0","23","false","true"
"862","false","0.2","0","false","0.2","1","0","30","false","true"
"863","false","0.2","0","false","0.2","1","0","17","false","true"
"865","false","0.2","0","false","0.2","1","0","20","false","true"
"866","false","0.2","0","false","0.2","1","0","19","false","true"
"867","false","0.2","0","false","0.2","1","0","25","false","true"
"868","false","0.2","0","false","0.2","1","0","30","false","true"
"832","false","0.2","0","false","0.2","1","0","507","true","false"
"869","false","0.2","0","false","0.2","1","0","14","false","true"
"871","false","0.2","0","false","0.2","1","0","13","false","true"
"870","false","0.2","0","false","0.2","1","0","22","false","true"
"872","false","0.2","0","false","0.2","1","0","13","false","true"
"873","false","0.2","0","false","0.2","1","0","25","false","true"
"874","false","0.2","0","false","0.2","1","0","26","false","true"
"876","false","0.2","0","false","0.2","1","0","17","false","true"
"877","false","0.2","0","false","0.2","1","0","16","false","true"
"878","false","0.2","0","false","0.2","1","0","15","false","true"
"879","false","0.2","0","false","0.2","1","0","19","false","true"
"844","false","0.2","0","false","0.2","1","0","569","true","false"
"880","false","0.2","0","false","0.2","1","0","18","false","true"
"881","false","0.2","0","false","0.2","1","0","17","false","true"
"882","false","0.2","0","false","0.2","1","0","22","false","true"
"883","false","0.2","0","false","0.2","1","0","18","false","true"
"885","false","0.2","0","false","0.2","1","0","27","false","true"
"884","false","0.2","0","false","0.2","1","0","30","false","true"
"887","false","0.2","0","false","0.2","1","0","13","false","true"
"886","false","0.2","0","false","0.2","1","0","23","false","true"
"889","false","0.2","0","false","0.2","1","0","18","false","true"
"888","false","0.2","0","false","0.2","1","0","26","false","true"
"890","false","0.2","0","false","0.2","1","0","14","false","true"
"892","false","0.2","0","false","0.2","1","0","14","false","true"
"891","false","0.2","0","false","0.2","1","0","24","false","true"
"893","false","0.2","0","false","0.2","1","0","18","false","true"
"894","false","0.2","0","false","0.2","1","0","20","false","true"
"895","false","0.2","0","false","0.2","1","0","20","false","true"
"896","false","0.2","0","false","0.2","1","0","17","false","true"
"898","false","0.2","0","false","0.2","1","0","15","false","true"
"897","false","0.2","0","false","0.2","1","0","22","false","true"
"899","false","0.2","0","false","0.2","1","0","21","false","true"
"900","false","0.2","0","false","0.2","1","0","23","false","true"
"901","false","0.2","0","false","0.2","1","0","18","false","true"
"902","false","0.2","0","false","0.2","1","0","16","false","true"
"903","false","0.2","0","false","0.2","1","0","21","false","true"
"904","false","0.2","0","false","0.2","1","0","21","false","true"
"905","false","0.2","0","false","0.2","1","0","14","false","true"
"906","false","0.2","0","false","0.2","1","0","16","false","true"
"907","false","0.2","0","false","0.2","1","0","17","false","true"
"875","false","0.2","0","false","0.2","1","0","447","true","false"
"908","false","0.2","0","false","0.2","1","0","25","false","true"
"910","false","0.2","0","false","0.2","1","0","15","false","true"
"911","false","0.2","0","false","0.2","1","0","19","false","true"
"909","false","0.2","0","false","0.2","1","0","28","false","true"
"864","false","0.2","0","false","0.2","1","0","687","true","false"
"912","false","0.2","0","false","0.2","1","0","21","false","true"
"913","false","0.2","0","false","0.2","1","0","19","false","true"
"915","false","0.2","0","false","0.2","1","0","18","false","true"
"914","false","0.2","0","false","0.2","1","0","21","false","true"
"919","false","0.2","0","false","0.2","1","0","17","false","true"
"918","false","0.2","0","false","0.2","1","0","21","false","true"
"917","false","0.2","0","false","0.2","1","0","24","false","true"
"916","false","0.2","0","false","0.2","1","0","44","false","true"
"921","false","0.2","0","false","0.2","1","0","17","false","true"
"920","false","0.2","0","false","0.2","1","0","20","false","true"
"923","false","0.2","0","false","0.2","1","0","17","false","true"
"922","false","0.2","0","false","0.2","1","0","33","false","true"
"924","false","0.2","0","false","0.2","1","0","23","false","true"
"925","false","0.2","0","false","0.2","1","0","27","false","true"
"926","false","0.2","0","false","0.2","1","0","25","false","true"
"927","false","0.2","0","false","0.2","1","0","20","false","true"
"928","false","0.2","0","false","0.2","1","0","24","false","true"
"930","false","0.2","0","false","0.2","1","0","14","false","true"
"929","false","0.2","0","false","0.2","1","0","18","false","true"
"932","false","0.2","0","false","0.2","1","0","17","false","true"
"933","false","0.2","0","false","0.2","1","0","17","false","true"
"931","false","0.2","0","false","0.2","1","0","29","false","true"
"934","false","0.2","0","false","0.2","1","0","17","false","true"
"935","false","0.2","0","false","0.2","1","0","14","false","true"
"936","false","0.2","0","false","0.2","1","0","18","false","true"
"937","false","0.2","0","false","0.2","1","0","16","false","true"
"940","false","0.2","0","false","0.2","1","0","16","false","true"
"941","false","0.2","0","false","0.2","1","0","17","false","true"
"938","false","0.2","0","false","0.2","1","0","27","false","true"
"939","false","0.2","0","false","0.2","1","0","25","false","true"
"942","false","0.2","0","false","0.2","1","0","15","false","true"
"944","false","0.2","0","false","0.2","1","0","15","false","true"
"943","false","0.2","0","false","0.2","1","0","20","false","true"
"945","false","0.2","0","false","0.2","1","0","19","false","true"
"946","false","0.2","0","false","0.2","1","0","14","false","true"
"947","false","0.2","0","false","0.2","1","0","15","false","true"
"949","false","0.2","0","false","0.2","1","0","15","false","true"
"948","false","0.2","0","false","0.2","1","0","23","false","true"
"950","false","0.2","0","false","0.2","1","0","19","false","true"
"952","false","0.2","0","false","0.2","1","0","18","false","true"
"951","false","0.2","0","false","0.2","1","0","26","false","true"
"954","false","0.2","0","false","0.2","1","0","19","false","true"
"953","false","0.2","0","false","0.2","1","0","24","false","true"
"955","false","0.2","0","false","0.2","1","0","19","false","true"
"957","false","0.2","0","false","0.2","1","0","12","false","true"
"958","false","0.2","0","false","0.2","1","0","18","false","true"
"956","false","0.2","0","false","0.2","1","0","27","false","true"
"960","false","0.2","0","false","0.2","1","0","18","false","true"
"961","false","0.2","0","false","0.2","1","0","13","false","true"
"959","false","0.2","0","false","0.2","1","0","26","false","true"
"962","false","0.2","0","false","0.2","1","0","13","false","true"
"963","false","0.2","0","false","0.2","1","0","15","false","true"
"965","false","0.2","0","false","0.2","1","0","18","false","true"
"964","false","0.2","0","false","0.2","1","0","22","false","true"
"966","false","0.2","0","false","0.2","1","0","18","false","true"
"967","false","0.2","0","false","0.2","1","0","22","false","true"
"968","false","0.2","0","false","0.2","1","0","16","false","true"
"969","false","0.2","0","false","0.2","1","0","18","false","true"
"971","false","0.2","0","false","0.2","1","0","16","false","true"
"972","false","0.2","0","false","0.2","1","0","18","false","true"
"973","false","0.2","0","false","0.2","1","0","20","false","true"
"970","false","0.2","0","false","0.2","1","0","28","false","true"
"974","false","0.2","0","false","0.2","1","0","21","false","true"
"975","false","0.2","0","false","0.2","1","0","21","false","true"
"976","false","0.2","0","false","0.2","1","0","17","false","true"
"977","false","0.2","0","false","0.2","1","0","18","false","true"
